,Comment,Label
3216,Chơi MK1 nghe chị Fox lồng tiếng sợ vcđ nên là lên phim ko còn cảm giác ấy nữa...,neutral
3217,"vừa xem xong hồi trưa thì mới bảo fan k nên xem =))) cái cách dẫn truyện phần 4 bây giờ nó y chang seri fast vậy, k như 3 phần đầu. thứ 2 phần âm thanh hơi chán, bộ eternal hiệu ứng âm thanh nghe còn đã hơn",negative
3218,Em tóc trắng người Việt đó mà pp không thấy đề cập đến,neutral
3219,Bây giờ nhiều phim bị chê quá,negative
3220,"Phim tệ kinh khủng Cả phim Jason gánh 😢 Team thế hệ mới nhạt kinh khủng Mấy bác già lên như cameo, chả thể hiện được mấy",negative
3221,Hình như binz có cảnh trong đây hay sao ấy nhỉ thấy mn bảo thế 😅😅😅,neutral
3222,Ngay cả tên của kẻ phản diện do Iko thủ vai tui còn chả nhớ thậm chí là ko kịp biết lun 😂,negative
3223,"Cái dở của serri này là mời 1 đống diễn viên tên tuổi làm phông bạt cho sylvester stalone vs jason statham, mà đã góp mặt thì cũng phải có phân đoạn cho mỗi người nên thành ra lộn xộn, cả 3 phần thì chỉ có phần 1  ổn nhất, còn lại như gánh xiếc tạp kỹ😅",negative
3224,Xem đơn thuần giải trí và bỏ hết kỳ vọng thì thấy ok chứ không đến nỗi quá tệ,positive
3225,LẮM MỒM VCL,negative
3226,seri phim canival row cũng rất hay đó nói về sự bình đẳng giữa các giống loài trên thế giới.Phần 2 hay lắm,positive
3227,Là tiền chứ là gì nữa,neutral
3228,cứ franchise nào thêm mấy nhân vật trẻ trẻ vào là nát bét. Pacific Rim 2 là 1 ví dụ,negative
3229,còn thiếu những nhân vật cũ nữa,negative
3230,"nghe nói binz đóng vai chính, mai đi xem mới dc",neutral
3231,Phim nào xem cmt cũng chê thì mn xem cái gì chắc phim xes :)),negative
3232,"CGI nhìn cứ như mấy phim hành động mấy năm 2000 vậy. cảnh cháy nổ nhìn nhiều khúc chán quá trời, nội dung thì khá rời rạc, nhiều cảnh nó xàm thì thôi luôn. 3 phần trước xem còn hay, hiệu ứng còn hay hơn phần này.",negative
3233,"Ko biết mn thấy sao phần 4 của phim này ko đánh đấm vo thuật nhiều như 3 phần trước thay vào đó phim co những cảnh dùng súng, dao kết liễu đối phương nhanh chóng cảm giác giống John Wick á",negative
3234,cơ bản BIỆT ĐỘI ĐÁNH THUÊ từ p1 đến giờ phim thuần giải trí máu me bạo lực chứ có trọng tâm vào cốt truyện đâu,neutral
3235,"quá mê, với lại do xưa ít kỹ xảo quá hấp dẫn",positive
3236,"Kết của các phần sau đều khá hụt hẫng, trùm cuối tưởng phải cao siêu 1 mình chấp 2 hoặc chấp 5 hành team ra bã rồi mới hẹo nhưng ai ngờ",negative
3237,Phim quá dở =))),negative
3238,t nhớ mỗi cái hoa sen vàng!,neutral
3239,Phần tệ nhất trong toàn bộ loạt phim,negative
3240,"phim chán không còn lời nào để tả luôn, xin đừng ra thêm phần mới",negative
3241,cho mik hỏi đoạn bigcityboy ở phút thứ mấy ạ,neutral
3242,Cái tôi mong muốn ra phần mới là : The A team 🥺🥺🥺,neutral
3243,phim này b xem cỡ 30p đầu là biết đoạn kết luôn :))) kiểu rip off của mission imposible mấy đó mình không nhớ cơ mà cũng kiểu theo đuổi bóng ma trong quá khư nhưng hóa ra là boss của mình :))),negative
3244,"3 phần đầu mình xem lậu, phần 4 mình xem rạp cảm xúc khác biệt vl 😂",neutral
3245,đa số do mấy ông bên làm phim lỗi chứ diễn viên ok mà,negative
3246,"phim ngắn thực sự chắc cỡ 1h30p, nên đi xem cùng hội anh em để cất não ra cợt nhả cho vui đừng nghiêm túc quá, nội dung phim như c*t, megan fox ngon .hết",negative
3247,"1. Lâu rồi PP chưa làm Chê Phim á ! Sao ko xếp phim Expandable 4 này vào ! Phim phải nói là dở vl, kịch bản quá đơn giản, diễn xuất của mấy ông một màu, các cảnh đấm nhau thua xa phần 3.   2. Megan Fox bảo muôn thoát khỏi mác quả bom sex mà cứ phim nào có nhân vật hở bạo là thấy mặt chị. Nói rõ ra thì Scarlett còn tìm cách thoát ra khỏi cái mác qua nhiều phim Lucy, Ghost In Shell.  3. Mấy cảnh đấm đánh còn thua xa 30 phút phần 3 nữa. Cái lúc mà nhóm trẻ phối hợp vs nhóm già kết hợp nhau cân quân đội của 1 quốc gia. Kết phim là bài hát Old Man của Neil Young.",negative
3248,Xem giải trí thôi đừng quá hy vọng vào cốt truyện xem các cảnh hành động mà ok là đc,positive
3249,"T đã đúng khi ko xem phim này kkk. Xem quả trailer là thấy luôn kết quả luôn rồi. Còn mỗi Mission Impossible là vắt sữa oke thôi, còn lại càng vắt sữa càng chua 😓",negative
3250,Bao giờ có video sex education ss4 vậy ạ :&lt;,neutral
3251,Phim tệ hơn phim tàu,negative
3252,"thành thật xin lỗi mọi người vì mình không thể đóng chính phim này nhé ! lúc bấm máy phần 4 đạo diễn đã liên hệ và bảo là để cho mình vai chính vì mình đẹp zai nhưng lúc đấy mình bận kinh doanh với cả đang hẹn hò với Lisa blackpink cho nên không nhận vai được, nếu có ra tiếp phần 5 mình hứa với mọi người mình sẽ đóng vai chính cho mọi người được chiêm ngưỡng nhan sắc đẳng cấp của mình",neutral
3253,Kĩ xảo tuyệt mẹ vời luôn 😂😂😂😂,positive
3254,"hqua vừa xem. Siêu chán, 1 mình statham cân all, mấy ông còn lại chả làm gì zzz. tình tiết dễ đoán, hài k ra hài nhạt nhẽo lắm. à có nói tiếng việt và hát tv",negative
3255,"ra rạp để giải trí, xả stress nhưng xem xong còn stress hơn =))",negative
3256,Mình lại muốn otis đến với ruby. Sao mà thương ruby quá trời,neutral
3257,Aimee và Adam là 2 người thật sự khiến mình cảm động khi có 1 cái kết mà với mình đó là rất đẹp và xứng đáng,neutral
3258,Phần này chỉ thích xem đoạn nào có Ruby 😂,negative
3259,Tôi yêu adam chết mấttt,negative
3260,"với bộ phim này nếu so với bản thân và môi trường xung quanh thì cảm giác nó bị thượng đẳng hóa mọi thứ liên quan lên, nên minh thấy hơi bị tẻ nhạt",negative
3261,"Kết không đẹp, nhưng hay và thực tế + mang tính giáo dục cao. Không đến với nhau thì tiếc vài ba bữa, còn không đi du học thì chắc chắn sẽ tiếc cả đời. Tuổi trẻ thanh xuân hoài bão lớn, tình yêu không có trước thì có sau",neutral
3262,SS4 end vội quá nên mình thấy không hay bằng 3 mùa trước :&lt;,negative
3263,"rất yêu thích Series phim này, đồng cảm và vẫn muốn series này tiếp tục mãi :(",negative
3264,Mọi người cho em xin link nhạc khúc <a rở đi với ạ😢,neutral
3265,Thấy cái kết này hay Mình nghĩ rằng đã có rất nhiều người đã trải qua cái kết như vầy Cả 2 còn rất nhiều tình cảm nhưng phải rời xa,negative
3266," ;tại sao yêu nhau mà không đến được với nhau để giờ đây 2 ta phải khổ đau ; hụt hẫng cuộc tình của Ot và M từ S3 đến S4. Nhưng phim vẫn hay, vẫn sâu sắc, Ruby có vẻ đã già ( đã lấy chồng ) hơn S3 nhưng tâm lý nv đã trưởng thành hơn ❤",positive
3267,Mình hiểu là 2 người này không nên đến với nhau khi mà Mave xứng đáng có được cuộc sống tốt hơn ở Model nhưng mà mình vẫn muốn cặp đôi này đến với nhau :(,positive
3268,"Phim hay quá, tôi đã khóc khi xem tập cuối, đến đoạn các nhân vật thổ lộ những điều thầm kín làm tôi xúc động 😢",neutral
3269,"Điều mình ấn tượng nhất mùa này là diễn biến cảm xúc của mẹ Jean, thật sự mình muốn cái kết Otis tâm sự với mẹ về chứng trầm cảm sau sinh của bà. Điều mà mình thật sự rất thương cho những người mẹ, mỗi khi cảm xúc của Jean sụp đổ vì khó để nói ra và sau đó lại pha chút hài hước với Joana thì điều đó không làm mình ngừng khóc. Không chỉ riêng Jean mà cả những người mẹ trong mùa này đều xứng đáng được ca ngợi ❤",positive
3270,chê,negative
3271,"Nghĩ sao sẽ có một phần phim mới về các nhân vật của sau này. Có những giấc mơ đã thành hiện thực, có những cuộc tình trọn vẹn và dở danh, sẽ ra sao khi họ gaowj lại nhau",neutral
3272,Hình như bộ phim kết vẫn chưa trọn vẹn lắm. Hi vọng phim sẽ có thêm mùa nữa hay có phim chiếu rạp mới về các nhân vật ở tuổi trưởng thành sự trưởng thành,positive
3273,"Bộ phim gắn liền với những năm tháng tuổi mới lớn của tôi, xem đôi khi cảm nhận đc hình ảnh mình ở otis.  Khi biết đây là ss cuối vừa buồn mà có chút hụt hẫng, hi vọng phim vẫn còn giá trị xem lại nhiều năm nữa. Phim tuyệt lắm",negative
3275,Dù lúc chưa coi ss4 mình cũng đã ngờ ngợ là Otis với Maeve cuối cùng vẫn ko đến đc với nhau vì quá nhiều lý do của cả 2 bên từ 3 mùa trc và mình cũng rất thích cặp đôi Otis và Ruby nên xem tới tập 3 mình đã hi vọng rất nhiều xong lại bị đấm trở lại mặt đất 😅. Trừ 3 người này ra thì hầu hết những nhân vật phụ đối với mình đã hoàn thiện xuất sắc câu chuyện của mình trừ vài người tự nhiên mùa này bị cài cắm cho thông điệp khác,negative
3276,"Bộ phim mà mình cực kỳ mê và mong chờ. Mình yêu tất cả nhân vật trong phim và câu truyện họ mang đến khán giả. Khi biết đây là mùa cuối mình cũng hơi buồn và khi xem hết 8 tập thì càng buồn hơn. Theo mình như vậy cũng khá ổn cho cái kết, chỉ là do mình theo dõi hành trình khá lâu nên rất mong những tuyến nv cũ vẫn xuất hiện trong mùa cuối. To sum up, I love SE ❤",negative
3277,Ss4 quá chán 😊,positive
3278,Phát triển của Adam cũng quá chọn vẹn rồi,negative
3279,Kết rất thực tế,negative
3280,Tôi sẽ ko xem phần 4 vì cái kết này :*(,neutral
3281,"Otis quá tệ để yêu Meave , Maeve quá tốt để yêu Otis.",neutral
3282,"Biết là nv phụ nhưng thích Roman thật sự, ko phán xét, nhiệt tình giúp đỡ, lâu lâu hơi vô tri 😂",negative
3283,😅 cái kết buồn,negative
3284,Một serie cực kỳ yêu thích của mình trên Netflix. Nhưng mình thực sự cần ss5. Huhuhu,negative
3285,"Mình đồng cảm với Otis nhiều hơn ở ss4. Đồng ý cặp Ruby-Otis được xây dựng và có những thước phim ngọt ngào bậc nhất series thế nên không gì khó hiểu khi chúng ta tiếc cho cặp này vì sau cùng dù ngắn ngủi nhưng đến tận ss4 Ruby còn nguyên tình cảm cho Otis, còn Otis vẫn vậy từ đầu, yêu Maeve từ cái nhìn đầu tiên rồi. Mình thấy với một đứa vốn sống kín tiếng và mang nhiều vấn đề như nó mà được yêu Maeve thì nó sẽ bất chấp í. Ước mơ của Maeve là ra thế giới rộng lớn, rời khỏi Moordale, còn yêu Maeve, ở bên Maeve là ước mơ đã thành hiện thực với Otis rồi. Vậy nên không thể trách cho những hành động có phần ích kỷ hay cố chấp của Otis được :(((",positive
3286,Ruby mới là nhân vật hay Maeve mừa nào cũng như mùa nào... :)),neutral
3287,:)))))))) chả biết sao nhưng qua trường mới rồi thêm cái nhóm 3 người mình chán hẳn ấy kiểu đang bùng nổ quậy phá vãi nồi giờ nghiêm túc các kiểu nó hơi...... nhạt với mình  Và ừ đoạn kết chán hết muốn nói...,negative
3288,Hay vai luon,negative
3289,Tiếc nhất vẫn là cặp Ruby vs Otis cảm thấy dù Ruby là meangirl nhưng cô nàng đã thay đổi nhiều thứ khi ở bên Otis cảm thấy đến mùa cuối này tình yêu vs Otis vẫn ko đổi nhưng tiếc cặp này lại ko đến dc vs nhau,neutral
3290,"Vơi cá nhân t thì kết của Otis với Maeve là hay r, ngay từ đầu t coi thì cảm giác như 2 ng đó là bạn thì sẽ tốt hơn nhiều, kiểu cảm giác có chút duyên đó mà chỉ nên dừng lại đó.",negative
3291,"Phần 4 đã mang lại cho mình rất nhiều cảm xúc, vừa vui vừa tiếc nuối cho những phân cảnh đắt giá của phim. Nhưng sau tất cả mình rất mãn nguyện vì tất cả nhân vật trong phim đều đã hoàn thiện bản thân của mình sau những thăng trầm của những mùa trước.",negative
3292,"Mình cảm thấy Sex Education 4 đã hoàn thành tất cả những gì mà nó cần phải làm. Có thể thời lượng cho từng tuyến truyện là điều bất công với từng nhân vật. Dù là Amee ngờ nghệch, Adam có phần tự ti rụt rè, hay Cal luôn ám ảnh với bản dạng của mình nhưng họ đã rất rực rỡ, rất nỗ lực và dũng cảm trên hành trình chữa lành riêng của mình. Cảnh cuối khi Otis đọc được lá thư Maeve để lại và hướng ánh nhìn của mình ra ngoài bầu không kia làm mình nhớ tới  ;Soul ; của Pixar rất nhiều. Ở đó có ngôi nhà ven hồ, có những con đường, có những rừng cây, một Moordale yên bình đã đồng hành cùng mình suốt quãng thời gian rất dài. Mọi khoảnh khắc ấy là những trải nghiệm thật thú vị khiến mình thấy bản thân biết chấp nhận và biết yêu những gì mình đang có. Mình tưởng tượng rằng đó có lẽ là những gì Otis đang nghĩ khi đứng ở khung cửa sổ. Có lẽ cậu không còn lí do để phải buồn vì không đạt được 1 niềm hạnh phúc nhỏ nhỏi trong cuộc đời cậu với Maeve nhưng cậu sẽ bước tiếp, sẽ rực rỡ và yêu cuộc sống hiện tại của mình biết nhường nào.",negative
